,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
941,S. Esposito,Spezia,Spezia,Italia | Segunda División 24/25,"LWF, CF",0.0,0,Italy,Italy,,unknown,1,76,83.52,15.8,53.14,74.26,15.27,50.39,15.98
942,A. Sfait,Salernitana,Salernitana,Italia | Segunda División 24/25,"RW, AMF",20.0,0,Romania,Romania,2027-06-30,right,2,47,45.13,68.38,90.74,83.83,66.12,10.49,45.88
943,F. Ghedjemis,Frosinone,Frosinone,Italia | Segunda División 24/25,"RWF, RW",22.0,183,France,"France, Algeria",2026-06-30,left,20,1084,64.95,65.09,79.04,56.38,44.57,52.83,38.2
944,P. Nuamah,Brescia,Brescia,Italia | Segunda División 24/25,"LW, LWF, LCMF",19.0,179,Italy,"Italy, Ghana",2025-06-30,right,22,1351,44.95,45.95,40.64,30.64,40.85,56.03,69.25
945,F. D'Alessio,Cittadella,Cittadella,Italia | Segunda División 24/25,"RW, RB, RWB",21.0,182,Italy,Italy,,right,23,1683,22.22,32.81,32.98,26.49,32.82,67.25,92.0
946,L. D'Andrea,Brescia,Brescia,Italia | Segunda División 24/25,"RWF, RW, RAMF",20.0,173,Italy,Italy,2028-06-30,left,9,377,32.77,46.94,76.81,23.62,64.41,31.35,51.65
947,M. Maggio,Reggiana,Reggiana,Italia | Segunda División 24/25,"LW, LWF, LAMF",23.0,176,Italy,Italy,2026-06-30,right,20,705,72.41,48.27,89.47,39.04,41.28,47.09,57.12
948,G. Beyuku-Bowutankoyi,Modena U19,Modena,Italia | Segunda División 24/25,"RB, RWB, RCB",19.0,0,France,France,,unknown,11,475,68.8,16.22,12.71,51.49,46.86,92.92,73.94
949,A. Skov Olsen,Wolfsburg,Club Brugge,Bélgica | Primera División 24/25,"RAMF, RWF",25.0,187,Denmark,Denmark,2026-06-30,left,19,1212,94.18,72.4,74.49,75.31,78.71,30.93,27.71
950,A. Nusa,RB Leipzig,Club Brugge,Bélgica | Primera División 24/25,"RW, LAMF, LDMF",19.0,180,Norway,"Norway, Nigeria",2029-06-30,right,3,172,32.1,87.42,89.3,28.91,67.58,70.7,27.72
951,C. Tzolis,Club Brugge,Club Brugge,Bélgica | Primera División 24/25,"LAMF, RAMF",23.0,179,Greece,Greece,2028-06-30,right,35,2867,95.42,79.33,54.3,41.72,68.01,51.27,39.1
952,M. Balikwisha,Antwerp,Antwerp,Bélgica | Primera División 24/25,"LAMF, AMF",23.0,178,Belgium,"Belgium, Congo DR",2026-06-30,right,12,907,69.59,56.21,27.5,61.72,84.1,64.43,69.43
953,S. Edozie,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"LAMF, LWF, LW",22.0,181,England,"England, Nigeria",2027-06-30,right,23,1355,68.49,43.23,84.3,72.34,58.28,35.51,67.12
954,A. Minda,Cercle Brugge,Cercle Brugge,Bélgica | Primera División 24/25,"RWF, LWF, CF",21.0,171,Ecuador,Ecuador,2028-06-30,right,28,1464,45.11,34.46,41.8,15.0,29.65,58.59,31.86
955,F. Amuzu,Grêmio,Anderlecht,Bélgica | Primera División 24/25,"LWF, LAMF, RWF",25.0,170,Ghana,"Ghana, Belgium",2025-06-30,right,18,818,64.83,78.85,83.12,91.41,40.82,29.53,15.23
956,T. Hazard,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"RWF, LWF, CF",32.0,175,Belgium,Belgium,2026-06-30,right,17,1148,54.37,79.86,45.59,46.72,74.3,61.64,42.52
957,C. Huerta,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"LWF, RAMF, RCMF",24.0,172,Mexico,Mexico,2025-06-30,right,15,1104,69.75,39.93,49.38,18.28,44.88,33.08,73.01
958,M. Skóraś,Club Brugge,Club Brugge,Bélgica | Primera División 24/25,"RAMF, LAMF, RW",25.0,172,Poland,Poland,2027-06-30,right,29,874,33.44,70.02,63.79,88.75,62.81,67.73,72.24
959,J. Ondrejka,Parma,Antwerp,Bélgica | Primera División 24/25,"LAMF, LW",22.0,180,Sweden,Sweden,2028-06-30,right,22,1628,91.0,79.05,33.52,22.34,46.56,27.46,30.49
960,J. Steuckers,Genk,Genk,Bélgica | Primera División 24/25,"RAMF, RWF, RW",23.0,180,Belgium,Belgium,2028-06-30,left,35,3186,64.78,85.85,35.7,78.28,91.02,42.81,15.18
961,Y. Sor,Genk,Genk,Bélgica | Primera División 24/25,"LAMF, LWF, LW",24.0,179,Nigeria,Nigeria,2027-06-30,right,21,767,59.81,76.01,26.8,75.47,30.66,43.83,27.73
962,L. Lapoussin,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,"LB, LWB, LWF",29.0,181,France,"France, Madagascar",2025-06-30,right,17,1580,65.48,68.63,60.66,46.25,84.14,65.86,89.64
963,G. Yow,Westerlo,Westerlo,Bélgica | Primera División 24/25,"RAMF, RW, LW",22.0,170,United States,United States,2026-06-30,right,29,2000,86.88,46.97,49.96,61.09,30.94,47.85,73.66
964,B. Brahimi,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,"RWF, RW, AMF",25.0,183,France,"France, Algeria",2026-06-30,left,26,1930,48.51,81.97,80.86,97.97,84.38,8.67,15.12
965,A. Flips,Charleroi,Charleroi,Bélgica | Primera División 24/25,"RAMF, AMF, LAMF",25.0,173,France,France,2028-06-30,right,13,376,25.65,65.89,22.11,94.06,87.73,85.7,77.11
966,T. Somers,Cercle Brugge,Cercle Brugge,Bélgica | Primera División 24/25,"RWF, AMF, CF",26.0,183,Belgium,Belgium,2026-06-30,right,35,3344,64.31,38.52,15.78,22.97,27.03,91.64,48.55
967,L. Oyen,Genk,Genk,Bélgica | Primera División 24/25,"LAMF, RCMF, RAMF",22.0,174,England,"England, Belgium",2027-06-30,right,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,K. Mrabti,Mechelen,Mechelen,Bélgica | Primera División 24/25,"RWF, CF, AMF",30.0,175,Sweden,"Sweden, Tunisia",2026-06-30,right,34,2612,36.91,33.1,8.75,22.81,47.73,75.23,76.47
969,G. Kerk,Antwerp,Antwerp,Bélgica | Primera División 24/25,"RAMF, LAMF, CF",29.0,183,Netherlands,"Netherlands, Suriname",2025-06-30,right,36,3134,66.71,43.19,39.1,28.52,24.26,68.28,61.55
970,D. Yokota,Kaiserslautern,Gent,Bélgica | Primera División 24/25,"RAMF, RW",24.0,171,Japan,Japan,2027-06-30,left,3,240,70.18,26.5,31.25,5.39,80.62,47.89,13.41
971,T. Kaneko,Urawa Reds,Kortrijk,Bélgica | Primera División 24/25,"RW, CF, RWB",27.0,178,Japan,Japan,2027-06-30,left,16,969,40.81,45.25,85.82,87.03,35.2,51.31,57.38
972,W. Balikwisha,OH Leuven,OH Leuven,Bélgica | Primera División 24/25,"LAMF, AMF, LW",25.0,173,Belgium,"Belgium, Congo DR",2028-06-30,right,31,1370,50.09,38.5,73.28,54.38,44.45,21.25,49.33
973,N. Storm,Mechelen,Mechelen,Bélgica | Primera División 24/25,"LWF, CF, LAMF",30.0,178,Belgium,Belgium,2026-06-30,right,29,1988,88.6,65.99,69.22,70.31,63.83,19.12,10.31
974,P. Guiagon,Charleroi,Charleroi,Bélgica | Primera División 24/25,LAMF,24.0,169,Côte d'Ivoire,Côte d'Ivoire,2026-06-30,right,32,2555,73.58,72.68,73.63,50.78,80.08,44.18,37.81
975,S. Mitrović,OH Leuven,OH Leuven,Bélgica | Primera División 24/25,"LAMF, CF, RAMF",22.0,182,Canada,"Canada, Serbia",2028-06-30,right,25,1598,53.24,44.43,52.27,66.72,26.64,42.2,42.07
976,A. Sayyadmanesh,Westerlo,Westerlo,Bélgica | Primera División 24/25,"LAMF, CF, LW",23.0,182,Iran,Iran,2026-06-30,right,32,2322,73.24,51.78,59.53,64.38,25.9,92.93,53.02
977,K. Olaigbe,Rennes,Cercle Brugge,Bélgica | Primera División 24/25,"LWF, AMF, CF",22.0,178,Belgium,"Belgium, Nigeria",2027-06-30,right,19,998,72.03,32.56,56.41,37.89,33.28,54.76,47.84
978,Núrio Fortuna,Gent,Gent,Bélgica | Primera División 24/25,LB,29.0,177,Angola,"Angola, Portugal",2026-06-30,left,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,N. Angulo,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"LWF, RAMF, RWB",21.0,182,Ecuador,Ecuador,2027-06-30,right,26,1057,44.07,56.04,72.93,68.98,55.55,69.76,81.13
980,T. Verlinden,OH Leuven,OH Leuven,Bélgica | Primera División 24/25,"LW, LAMF, CF",25.0,174,Belgium,"Belgium, France",2027-06-30,right,32,2553,54.05,64.79,91.25,74.53,56.02,51.95,32.93
981,F. Surdez,Gent,Gent,Bélgica | Primera División 24/25,"LAMF, LWF, CF",22.0,188,Switzerland,Switzerland,2027-06-30,right,23,1330,55.67,58.34,37.07,45.78,33.91,45.29,63.18
982,A. Hjulsager,Gent,Gent,Bélgica | Primera División 24/25,"LAMF, LW, CF",30.0,175,Denmark,Denmark,2025-06-30,right,10,607,29.77,58.15,29.65,85.31,58.24,61.64,53.43
983,N. Adedeji-Sternberg,Genk,Genk,Bélgica | Primera División 24/25,"LAMF, LW, LWB",19.0,179,Belgium,"Belgium, Germany",2026-06-30,right,30,902,79.95,81.76,63.4,67.03,65.23,74.61,60.08
984,T. Reyners,Beerschot-Wilrijk,Beerschot-Wilrijk,Bélgica | Primera División 24/25,"RAMF, AMF, RWF",25.0,170,Belgium,Belgium,2025-06-30,right,23,1085,38.59,35.75,36.41,49.69,38.98,12.89,62.25
985,I. Mbenza,Charleroi,Charleroi,Bélgica | Primera División 24/25,"LAMF, RAMF, AMF",29.0,188,Belgium,"Belgium, Congo DR",2026-06-30,right,34,1262,71.27,66.87,46.09,85.94,61.09,43.51,21.9
986,I. Delpupo,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,"RW, AMF, RWB",21.0,176,Argentina,"Argentina, Italy",2027-06-30,left,8,170,35.2,31.35,92.11,5.55,42.38,94.37,49.8
987,K. Fila,Dender,Dender,Bélgica | Primera División 24/25,"RB, RWB",26.0,183,Poland,Poland,2025-06-30,right,5,389,64.99,20.97,9.84,27.81,54.8,49.45,78.15
988,A. Bernier,Charleroi,Charleroi,Bélgica | Primera División 24/25,RAMF,27.0,170,Belgium,Belgium,,right,35,2338,69.36,63.4,27.27,56.41,51.99,62.69,60.04
989,F. Ananou,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,RB,27.0,183,Germany,"Germany, Togo",2025-06-30,right,5,225,19.17,8.19,3.67,5.23,55.31,83.47,79.57
990,A. Mebude,Hamburger SV,Westerlo,Bélgica | Primera División 24/25,"RAMF, RWF, RW",20.0,189,Scotland,"Scotland, Nigeria",2027-06-30,right,17,782,69.11,53.13,56.95,32.89,29.45,10.78,43.8
991,E. Henderson,Beerschot-Wilrijk,Beerschot-Wilrijk,Bélgica | Primera División 24/25,"RW, RAMF, RDMF",25.0,186,Scotland,Scotland,2026-06-30,right,30,2404,49.62,43.0,18.83,38.44,63.05,79.72,61.18
992,S. Juklerød,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,"LB, LWF",30.0,187,Norway,Norway,2026-12-31,left,8,163,32.4,33.79,18.4,87.34,48.2,8.08,36.07
993,R. Alebiosu,St. Mirren,Kortrijk,Bélgica | Primera División 24/25,"RB, RWB",23.0,188,England,"England, Nigeria",2026-06-30,right,13,673,19.02,43.05,63.83,74.06,55.12,42.5,76.54
994,R. van La Parra,Beerschot-Wilrijk,Beerschot-Wilrijk,Bélgica | Primera División 24/25,"LAMF, LW",33.0,181,Netherlands,"Netherlands, Suriname",,right,11,968,29.53,30.23,72.27,41.09,47.11,61.95,66.36
995,A. Abdullahi,Gent II,Gent,Bélgica | Primera División 24/25,RAMF,20.0,0,Nigeria,Nigeria,,unknown,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,Q. Benaets,Charleroi,Charleroi,Bélgica | Primera División 24/25,RAMF,21.0,0,Belgium,Belgium,2025-06-30,unknown,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,K. Lokembo,Standard Liège,Standard Liège,Bélgica | Primera División 24/25,RB,22.0,193,Belgium,Belgium,,right,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,V. Djukanović,DAC,Standard Liège,Bélgica | Primera División 24/25,"LW, CF",21.0,184,Montenegro,Montenegro,2027-12-31,right,4,73,18.62,40.83,17.42,8.98,38.48,8.08,10.14
999,Hélio Varela,Gent,Gent,Bélgica | Primera División 24/25,"LAMF, CF, RWB",22.0,176,Portugal,"Portugal, Cape Verde Islands",2028-06-30,right,10,196,22.77,62.29,93.67,27.19,34.1,79.92,50.48
1000,J. Bos,Westerlo,Westerlo,Bélgica | Primera División 24/25,"LAMF, LWB, RAMF",22.0,180,Australia,"Australia, Netherlands",2027-06-30,left,18,1166,82.06,59.37,63.36,52.03,36.88,87.85,91.24
1001,A. Nhaili,Sint-Truiden,Sint-Truiden,Bélgica | Primera División 24/25,"LW, LCMF, RW",19.0,174,Belgium,Belgium,2028-06-30,right,8,242,23.74,39.64,26.88,57.5,54.84,10.31,47.76
1002,V. Udoh,Southampton U21,Antwerp,Bélgica | Primera División 24/25,"LAMF, LW, RAMF",20.0,174,Nigeria,Nigeria,,left,12,149,40.06,39.2,92.81,35.62,17.19,73.28,30.0
1003,A. Valencia,Antwerp,Antwerp,Bélgica | Primera División 24/25,"RAMF, RWB",21.0,174,Ecuador,Ecuador,2026-06-30,left,26,1039,61.9,60.5,75.43,44.84,78.28,36.36,80.61
1004,O. Vargas,Beerschot-Wilrijk,Beerschot-Wilrijk,Bélgica | Primera División 24/25,RW,19.0,0,Belgium,"Belgium, Ghana",2027-08-26,unknown,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,I. N'Dri,Lecce,OH Leuven,Bélgica | Primera División 24/25,"RAMF, CF, RW",24.0,174,Côte d'Ivoire,Côte d'Ivoire,,left,24,1699,59.73,46.69,82.34,32.66,12.89,66.87,48.27
1006,T. Degreef,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"LW, LWF, RW",20.0,177,Belgium,Belgium,2028-06-30,right,10,428,19.36,34.4,47.62,69.22,71.29,41.95,79.65
1007,E. Dao,Anderlecht,Anderlecht,Bélgica | Primera División 24/25,"RWF, LW",18.0,183,France,"France, Morocco",2027-06-30,right,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,O. Achihi,Antwerp,Antwerp,Bélgica | Primera División 24/25,LAMF,18.0,0,Nigeria,Nigeria,,unknown,1,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,K. Lokembo,Charleroi U21,Standard Liège,Bélgica | Primera División 24/25,RB,22.0,184,Belgium,Belgium,,unknown,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,M. Horemans,Antwerp U19,Antwerp,Bélgica | Primera División 24/25,LAMF,18.0,0,Belgium,Belgium,,right,1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,M. Skóraś,Club Brugge,Club Brugge,Bélgica | Primera División 24/25,"RAMF, LAMF",0.0,0,unknown,unknown,,unknown,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,A. Dreyer,San Diego,Anderlecht,Bélgica | Primera División 24/25,"RWF, RAMF",26.0,174,Denmark,Denmark,2027-12-31,left,18,1501,69.65,70.47,22.77,60.78,74.65,16.01,10.02
1013,C. Bonsu Baah,Genk,Genk,Bélgica | Primera División 24/25,"LAMF, LWF",20.0,172,Ghana,Ghana,2028-06-30,left,35,2574,50.27,73.25,77.03,72.5,70.74,48.43,47.12
1014,R. Asante,Charleroi,Charleroi,Bélgica | Primera División 24/25,"LAMF, RAMF, AMF",20.0,0,Ghana,Ghana,2025-06-30,right,7,138,21.99,10.42,52.42,42.34,24.34,84.68,48.19
1015,K. Young,Antwerp,Antwerp,Bélgica | Primera División 24/25,LAMF,19.0,176,England,England,,right,5,115,24.55,42.98,46.25,84.53,30.27,17.81,30.63
1016,S. Campbell,Club Brugge II,Club Brugge,Bélgica | Primera División 24/25,RAMF,19.0,0,South Africa,South Africa,2027-06-30,unknown,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,B. Antonio,Mechelen,Mechelen,Bélgica | Primera División 24/25,"RB, RWB",22.0,177,Zimbabwe,Zimbabwe,2027-06-30,right,12,460,24.71,71.86,30.66,92.97,38.05,36.4,59.3
1018,P. Dahl,Mechelen,Mechelen,Bélgica | Primera División 24/25,"LWF, CF, LW",21.0,180,Norway,Norway,2028-06-30,right,20,592,57.47,57.23,64.45,23.44,31.95,70.78,52.12
1019,T. De Vlieger,Gent,Gent,Bélgica | Primera División 24/25,"RAMF, RCMF, CF",19.0,182,Belgium,Belgium,2027-06-30,right,5,98,18.62,43.61,26.17,7.58,36.95,21.33,41.38
1020,M. Sonko,Gent,Gent,Bélgica | Primera División 24/25,"RAMF, LAMF, LWB",20.0,176,Sweden,"Sweden, Gambia",2028-06-30,right,28,1454,51.38,51.89,66.6,49.84,56.52,38.2,48.2
1021,C. Talbi,Club Brugge,Club Brugge,Bélgica | Primera División 24/25,"RAMF, LAMF",19.0,175,Belgium,"Belgium, Morocco",2027-06-30,right,27,1351,83.63,61.85,62.62,85.0,51.72,17.5,39.49
1022,R. Youlley,Westerlo,Westerlo,Bélgica | Primera División 24/25,"RAMF, LW, RW",20.0,0,Australia,Australia,,unknown,5,84,23.55,8.31,3.98,5.08,26.56,88.51,68.1
1023,J. Alcócer,Westerlo,Westerlo,Bélgica | Primera División 24/25,"LW, LAMF, AMF",20.0,185,Costa Rica,"Costa Rica, Nicaragua",2028-06-30,right,30,1899,38.69,26.77,42.77,13.44,37.11,72.58,85.81
1024,H. Jurado,Cercle Brugge,Cercle Brugge,Bélgica | Primera División 24/25,LWF,20.0,172,Mexico,Mexico,2027-06-30,left,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,D. Karim,Kortrijk,Kortrijk,Bélgica | Primera División 24/25,"RW, RCMF, LAMF",21.0,0,Togo,Togo,2028-06-30,right,14,1034,41.86,30.24,26.56,11.56,57.15,48.43,82.09
1026,R. Bardghji,København,København,Dinamarca | Primera División 24/25,"RAMF, RWF",19.0,173,Sweden,"Sweden, Syria",2025-12-31,left,5,261,18.8,31.73,54.07,7.06,56.67,33.36,66.47
1027,N. Vallys,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"LWF, LCMF",28.0,189,Denmark,Denmark,2026-06-30,right,22,1664,59.73,41.31,22.65,12.84,84.61,66.99,45.42
1028,M. Elyounoussi,København,København,Dinamarca | Primera División 24/25,"RAMF, LAMF, LWF",30.0,178,Norway,Norway,2027-06-30,right,24,2024,76.89,77.03,62.35,80.59,54.12,87.24,73.23
1029,Y. Suzuki,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"RWF, AMF, CF",23.0,175,Japan,Japan,2027-06-30,right,29,2515,81.21,77.54,51.57,48.33,77.35,35.77,57.97
1030,E. Achouri,København,København,Dinamarca | Primera División 24/25,"LAMF, LWF, LW",26.0,177,France,"France, Tunisia",2028-06-30,right,20,1407,36.29,81.04,60.1,76.08,69.07,54.24,62.39
1031,O. Brynhildsen,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"RW, CF, AMF",25.0,175,Norway,Norway,2027-06-30,right,6,301,81.47,34.66,72.65,7.65,36.03,47.28,62.1
1032,J. Larsson,København,København,Dinamarca | Primera División 24/25,"RAMF, RWF, CF",27.0,175,Netherlands,"Netherlands, Sweden",2027-06-30,left,16,1157,76.43,67.57,35.05,42.55,47.65,51.99,57.16
1033,B. Nygren,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"RWF, LWF, RCMF",23.0,188,Sweden,Sweden,2025-12-31,left,27,2473,92.57,69.52,39.31,32.94,87.94,68.41,59.12
1034,I. Jensen,Viborg,Viborg,Dinamarca | Primera División 24/25,"LWF, LW",21.0,186,Denmark,Denmark,2027-06-30,right,24,1863,76.09,59.91,85.54,71.37,49.46,51.89,30.43
1035,A. Şimşir,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LWF, LW, LAMF",22.0,177,Denmark,"Denmark, Türkiye",2028-06-30,right,21,1431,48.86,89.43,85.2,87.84,78.43,39.34,30.45
1036,K. Finnsson,Utrecht,Lyngby,Dinamarca | Primera División 24/25,"LB, LWB",25.0,181,Iceland,Iceland,2027-06-30,left,5,495,17.36,61.03,38.97,94.12,77.75,84.34,52.71
1037,I. Said,Viborg,Viborg,Dinamarca | Primera División 24/25,RWF,22.0,173,Nigeria,Nigeria,2026-06-30,right,14,504,26.41,26.22,48.38,72.94,54.71,41.2,74.48
1038,M. Hansen,Brann,Nordsjælland,Dinamarca | Primera División 24/25,"LWF, RWF, LCMF",22.0,188,Denmark,Denmark,2026-06-30,left,10,256,53.41,66.0,39.26,69.61,82.35,10.61,37.18
1039,O. Antman,Go Ahead Eagles,Nordsjælland,Dinamarca | Primera División 24/25,"LWF, RWF",23.0,185,Finland,Finland,2027-06-30,right,3,239,57.89,72.58,36.13,60.39,54.56,9.44,13.88
1040,N. Campbell,Randers,Randers,Dinamarca | Primera División 24/25,"RAMF, AMF, CF",25.0,175,Jamaica,Jamaica,2028-06-30,right,23,1367,73.77,50.47,63.58,56.08,46.27,23.85,66.57
1041,M. Juwara,Vejle,Vejle,Dinamarca | Primera División 24/25,"RWF, LW, RAMF",23.0,170,Gambia,Gambia,2026-06-30,left,26,1380,43.29,65.64,72.35,92.94,49.22,41.89,72.18
1042,M. Greve,Randers,Randers,Dinamarca | Primera División 24/25,"RW, RCMF, RAMF",30.0,186,Denmark,Denmark,2028-06-30,right,25,2038,62.17,52.95,36.18,30.98,72.06,84.4,54.43
1043,M. Warming,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RWF, LCMF, CF",24.0,187,Denmark,Denmark,2028-06-30,right,11,504,27.01,50.22,63.92,51.57,34.41,89.93,58.55
1044,Y. Bakiz,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"LWF, AMF",26.0,171,Denmark,"Denmark, Morocco",2028-06-30,right,25,1977,89.66,65.64,50.29,30.39,71.27,50.81,32.43
1045,G. Wikheim,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"LWF, CF",32.0,182,Norway,Norway,,right,10,433,47.97,77.78,55.78,84.9,60.05,65.22,36.33
1046,M. Jørgensen,AaB,AaB,Dinamarca | Primera División 24/25,"RWF, LWF, CF",24.0,185,Denmark,Denmark,2027-06-30,right,29,2864,76.38,42.06,27.55,57.84,25.44,39.05,25.51
1047,M. Agger,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"RAMF, LWF, CF",25.0,181,Denmark,Denmark,2026-06-30,left,24,1612,80.87,64.3,38.24,47.45,28.63,32.58,15.18
1048,F. Carlsen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"RWF, AMF",23.0,193,Denmark,Denmark,2027-12-31,right,3,64,78.87,38.42,6.42,12.35,22.79,24.14,62.48
1049,J. Amon,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"LWF, LW, AMF",26.0,175,United States,United States,2026-06-30,right,22,1503,49.19,44.6,89.8,67.65,47.84,22.97,33.59
1050,J. Adedeji,AaB,AaB,Dinamarca | Primera División 24/25,"RWF, LAMF, LWF",24.0,182,England,England,2027-06-30,right,8,329,22.47,22.61,62.35,21.57,15.25,19.44,39.77
1051,V. Byskov,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"RW, LW, RAMF",20.0,0,Denmark,Denmark,2030-06-30,right,21,960,49.33,67.11,39.8,64.71,64.07,31.69,67.79
1052,J. Gallegos,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"LAMF, AMF, LW",23.0,176,United States,United States,2026-06-30,right,14,493,45.59,23.44,57.06,63.14,29.41,70.71,59.27
1053,M. Iloski,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"LWF, CF",25.0,177,United States,"United States, North Macedonia",2027-12-31,right,16,392,78.21,43.11,75.98,18.04,22.45,50.03,23.16
1054,A. Andersson,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RB, LB",28.0,178,Sweden,Sweden,,right,8,294,15.87,35.19,9.95,46.67,65.29,79.63,89.17
1055,K. Kirkegaard,Vejle,Vejle,Dinamarca | Primera División 24/25,"LWF, AMF, LW",27.0,174,Denmark,Denmark,2025-06-30,right,26,1798,34.96,48.53,45.78,21.76,58.87,66.79,82.86
1056,Y. N'Gbakoto,Vejle,Vejle,Dinamarca | Primera División 24/25,"RW, AMF, CF",33.0,173,France,"France, Congo DR",2025-06-30,right,20,752,42.1,28.03,13.77,43.33,22.16,78.1,30.45
1057,J. Andersen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"RWF, AMF, LCMF",32.0,178,Denmark,Denmark,2026-06-30,right,28,1672,46.52,53.45,17.16,17.45,94.9,70.69,32.8
1058,D. Emmanouilidis,Vejle,Vejle,Dinamarca | Primera División 24/25,"LWF, LW, LAMF",24.0,175,Greece,Greece,2025-06-30,right,26,1670,67.78,40.2,38.58,50.0,39.71,88.36,44.31
1059,N. Shamoun,Randers,Randers,Dinamarca | Primera División 24/25,"RAMF, LAMF, AMF",22.0,175,Sweden,Sweden,2027-06-30,right,10,276,20.74,52.33,41.47,27.16,79.85,57.62,80.97
1060,C. Gammelgaard,Vejle,Vejle,Dinamarca | Primera División 24/25,"RWF, RW, RAMF",22.0,185,Denmark,Denmark,2026-06-30,left,22,1156,33.24,73.09,46.57,91.76,58.24,68.95,47.67
1061,A. Diagne,AaB U19,AaB,Dinamarca | Primera División 24/25,"RW, LW, LAMF",19.0,0,Denmark,"Denmark, Senegal",2028-06-30,right,3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,O. Højer,København,København,Dinamarca | Primera División 24/25,"LW, RWF",18.0,0,Denmark,Denmark,2026-06-30,right,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,A. Hakim Sulemana,Randers,Randers,Dinamarca | Primera División 24/25,"LAMF, AMF, CF",20.0,0,Ghana,Ghana,2026-06-30,unknown,7,97,29.84,28.25,62.06,8.63,44.07,23.56,76.34
1064,T. Vester,Viborg U19,Viborg,Dinamarca | Primera División 24/25,RW,17.0,0,Denmark,Denmark,,unknown,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,E. Otoo,Lyngby,Lyngby,Dinamarca | Primera División 24/25,RWF,20.0,0,Ghana,Ghana,2027-06-30,unknown,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Serginho,Viborg,Viborg,Dinamarca | Primera División 24/25,"RWF, LWF",24.0,183,Portugal,Portugal,2026-06-30,right,22,1791,64.75,89.26,94.51,92.94,67.79,55.27,25.47
1067,M. Opoku,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"LW, CF, RW",19.0,0,Denmark,Denmark,2028-06-30,unknown,18,937,67.62,23.57,74.26,83.14,26.81,86.18,7.95
1068,V. Møller,AaB U19,AaB,Dinamarca | Primera División 24/25,"RW, LCMF",17.0,0,Denmark,Denmark,2026-06-30,unknown,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
